,time,dishwasher
1510,459010,62
1511,459011,62
1512,459012,61
1513,459013,61
1514,459014,57
1515,459015,57
1516,459016,57
1517,459017,57
1518,459018,57
1519,459019,57
1520,459020,57
1521,459021,57
1522,459022,57
1523,459023,57
1524,459024,56
1525,459025,57
1526,459026,57
1527,459027,56
1528,459028,56
1529,459029,57
1530,459030,57
1531,459031,57
1532,459032,58
1533,459033,57
1534,459034,57
1535,459035,58
1536,459036,58
1537,459037,59
1538,459038,1
1539,459039,1
1540,459040,1
1541,459041,1
1542,459042,1
1543,459043,66
1544,459044,63
1545,459045,61
1546,459046,63
1547,459047,61
1548,459048,62
1549,459049,57
1550,459050,59
1551,459051,56
1552,459052,58
1553,459053,56
1554,459054,58
1555,459055,57
1556,459056,56
1557,459057,57
1558,459058,55
1559,459059,57
1560,459060,56
1561,459061,56
1562,459062,56
1563,459063,58
1564,459064,57
1565,459065,57
1566,459066,56
1567,459067,57
1568,459068,58
1569,459069,57
1570,459070,57
1571,459071,57
1572,459072,58
1573,459073,1
1574,459074,1
1575,459075,1
1576,459076,1
1577,459077,1
1578,459078,67
1579,459079,62
1580,459080,62
1581,459081,62
1582,459082,63
1583,459083,61
1584,459084,55
1585,459085,57
1586,459086,57
1587,459087,57
1588,459088,56
1589,459089,56
1590,459090,57
1591,459091,57
1592,459092,56
1593,459093,57
1594,459094,56
1595,459095,56
1596,459096,55
1597,459097,55
1598,459098,58
1599,459099,58
1600,459100,57
1601,459101,56
1602,459102,56
1603,459103,57
1604,459104,56
1605,459105,57
1606,459106,58
1607,459107,55
1608,459108,1
1609,459109,1
1610,459110,1
1611,459111,1
1612,459112,1
1613,459113,64
1614,459114,61
1615,459115,62
1616,459116,63
1617,459117,62
1618,459118,61
1619,459119,57
1620,459120,58
1621,459121,55
1622,459122,57
1623,459123,56
1624,459124,56
1625,459125,56
1626,459126,59
1627,459127,56
1628,459128,56
1629,459129,55
1630,459130,56
1631,459131,56
1632,459132,56
1633,459133,56
1634,459134,57
1635,459135,54
1636,459136,54
1637,459137,57
1638,459138,54
1639,459139,58
1640,459140,54
1641,459141,55
1642,459142,55
1643,459143,1
1644,459144,1
1645,459145,1
1646,459146,1
1647,459147,1
1648,459148,66
1649,459149,61
1650,459150,61
1651,459151,61
1652,459152,62
1653,459153,60
1654,459154,57
1655,459155,57
1656,459156,56
1657,459157,56
1658,459158,56
1659,459159,56
1660,459160,56
1661,459161,56
1662,459162,56
1663,459163,79
1664,459164,55
1665,459165,79
1666,459166,56
1667,459167,81
1668,459168,81
1669,459169,82
1670,459170,84
1671,459171,87
1672,459172,86
1673,459173,80
1674,459174,69
1675,459175,86
1676,459176,82
1677,459177,64
1678,459178,69
1679,459179,85
1680,459180,64
1681,459181,62
1682,459182,67
1683,459183,70
1684,459184,61
1685,459185,59
1686,459186,59
1687,459187,62
1688,459188,61
1689,459189,59
1690,459190,58
1691,459191,57
1692,459192,58
1693,459193,55
1694,459194,55
1695,459195,50
1696,459196,45
1697,459197,45
1698,459198,49
1699,459199,46
1700,459200,42
1701,459201,43
1702,459202,24
1703,459203,24
1704,459204,25
1705,459205,24
1706,459206,25
1707,459207,26
1708,459208,29
1709,459209,25
1710,459210,23
1711,459211,23
1712,459212,23
1713,459213,23
1714,459214,23
1715,459215,23
1716,459216,24
1717,459217,23
1718,459218,23
1719,459219,23
1720,459220,23
1721,459221,23
1722,459222,23
1723,459223,24
1724,459224,24
1725,459225,23
1726,459226,24
1727,459227,24
1728,459228,24
1729,459229,24
1730,459230,24
1731,459231,24
1732,459232,24
1733,459233,24
1734,459234,24
1735,459235,24
1736,459236,24
1737,459237,24
1738,459238,24
1739,459239,24
1740,459240,24
1741,459241,24
1742,459242,24
1743,459243,24
1744,459244,24
1745,459245,24
1746,459246,23
1747,459247,24
1748,459248,24
1749,459249,24
1750,459250,24
1751,459251,24
1752,459252,24
1753,459253,24
1754,459254,24
1755,459255,24
1756,459256,24
1757,459257,25
1758,459258,25
1759,459259,24
1760,459260,25
1761,459261,24
1762,459262,24
1763,459263,24
1764,459264,24
1765,459265,25
1766,459266,25
1767,459267,25
1768,459268,25
1769,459269,24
1770,459270,25
1771,459271,25
1772,459272,24
1773,459273,24
1774,459274,25
1775,459275,25
1776,459276,25
1777,459277,24
1778,459278,25
1779,459279,25
1780,459280,25
1781,459281,24
1782,459282,7
1783,459283,7
1784,459284,6
1785,459285,6
1786,459286,6
1787,459287,7
1788,459288,7
1789,459289,6
1790,459290,7
1791,459291,7
1792,459292,7
1793,459293,7
1794,459294,7
1795,459295,7
1796,459296,7
1797,459297,25
1798,459298,24
1799,459299,25
1800,459300,24
1801,459301,1
1802,459302,1
1803,459303,1
1804,459304,1
1805,459305,1
1806,459306,67
1807,459307,26
1808,459308,25
1809,459309,24
1810,459310,1
1811,459311,1
1812,459312,1
1813,459313,1
1814,459314,1
1815,459315,24
1816,459316,26
1817,459317,25
1818,459318,24
1819,459319,1
1820,459320,1
1821,459321,1
1822,459322,1
1823,459323,1
1824,459324,29
1825,459325,26
1826,459326,26
1827,459327,25
1828,459328,1
1829,459329,1
1830,459330,1
1831,459331,1
1832,459332,1
1833,459333,33
1834,459334,25
1835,459335,26
1836,459336,24
1837,459337,1
1838,459338,1
1839,459339,1
1840,459340,1
1841,459341,1
1842,459342,32
1843,459343,26
1844,459344,24
1845,459345,24
1846,459346,1
1847,459347,1
1848,459348,1
1849,459349,1
1850,459350,1
1851,459351,20
1852,459352,1
1853,459353,27
1854,459354,1
1855,459355,27
1856,459356,26
1857,459357,27
1858,459358,34
1859,459359,36
1860,459360,35
1861,459361,36
1862,459362,36
1863,459363,25
1864,459364,25
1865,459365,23
1866,459366,24
1867,459367,24
1868,459368,24
1869,459369,23
1870,459370,24
1871,459371,24
1872,459372,24
1873,459373,24
1874,459374,24
1875,459375,24
1876,459376,24
1877,459377,24
1878,459378,25
1879,459379,25
1880,459380,24
1881,459381,24
1882,459382,24
1883,459383,24
1884,459384,24
1885,459385,7
1886,459386,7
1887,459387,7
1888,459388,7
1889,459389,7
1890,459390,7
1891,459391,7
1892,459392,7
1893,459393,7
1894,459394,7
1895,459395,7
1896,459396,7
1897,459397,7
1898,459398,7
1899,459399,7
1900,459400,7
1901,459401,7
1902,459402,7
1903,459403,7
1904,459404,7
1905,459405,7
1906,459406,7
1907,459407,7
1908,459408,7
1909,459409,7
1910,459410,6
1911,459411,7
1912,459412,7
1913,459413,6
1914,459414,6
1915,459415,6
1916,459416,6
1917,459417,6
1918,459418,6
1919,459419,6
1920,459420,6
1921,459421,6
1922,459422,6
1923,459423,6
1924,459424,6
1925,459425,6
1926,459426,7
1927,459427,6
1928,459428,7
1929,459429,6
1930,459430,6
1931,459431,7
1932,459432,6
1933,459433,7
1934,459434,7
1935,459435,6
1936,459436,6
1937,459437,7
1938,459438,7
1939,459439,7
1940,459440,6
1941,459441,6
1942,459442,7
1943,459443,7
1944,459444,6
1945,459445,7
1946,459446,7
1947,459447,7
1948,459448,2
1949,459449,64
1950,459450,64
1951,459451,63
1952,459452,63
1953,459453,62
1954,459454,62
1955,459455,57
1956,459456,56
1957,459457,57
1958,459458,57
1959,459459,57
1960,459460,57
1961,459461,57
1962,459462,59
1963,459463,56
1964,459464,57
1965,459465,56
1966,459466,56
1967,459467,55
1968,459468,58
1969,459469,57
1970,459470,58
1971,459471,57
1972,459472,57
1973,459473,58
1974,459474,57
1975,459475,57
1976,459476,57
1977,459477,57
1978,459478,1
1979,459479,1
1980,459480,1
1981,459481,1
1982,459482,1
1983,459483,2
1984,459484,63
1985,459485,63
1986,459486,63
1987,459487,63
1988,459488,63
1989,459489,63
1990,459490,57
1991,459491,57
1992,459492,57
1993,459493,57
1994,459494,57
1995,459495,57
1996,459496,57
1997,459497,57
1998,459498,57
1999,459499,57
2000,459500,57
2001,459501,57
2002,459502,57
2003,459503,56
2004,459504,57
2005,459505,57
2006,459506,56
2007,459507,57
2008,459508,57
2009,459509,57
2010,459510,57
2011,459511,57
2012,459512,56
2013,459513,21
2014,459514,1
2015,459515,1
2016,459516,1
2017,459517,1
2018,459518,1
2019,459519,64
2020,459520,64
2021,459521,62
2022,459522,63
2023,459523,64
2024,459524,62
2025,459525,57
2026,459526,56
2027,459527,57
2028,459528,57
2029,459529,58
2030,459530,57
2031,459531,55
2032,459532,58
2033,459533,58
2034,459534,57
2035,459535,57
2036,459536,56
2037,459537,57
2038,459538,56
2039,459539,55
2040,459540,57
2041,459541,57
2042,459542,56
2043,459543,57
2044,459544,57
2045,459545,57
2046,459546,57
2047,459547,57
2048,459548,57
2049,459549,1
2050,459550,1
2051,459551,1
2052,459552,1
2053,459553,1
2054,459554,64
2055,459555,63
2056,459556,62
2057,459557,61
2058,459558,63
2059,459559,61
2060,459560,57
2061,459561,57
2062,459562,57
2063,459563,57
2064,459564,57
2065,459565,56
2066,459566,57
2067,459567,57
2068,459568,57
2069,459569,57
2070,459570,58
2071,459571,57
2072,459572,57
2073,459573,57
2074,459574,57
2075,459575,57
2076,459576,57
2077,459577,57
2078,459578,57
2079,459579,57
2080,459580,57
2081,459581,57
2082,459582,57
2083,459583,56
2084,459584,1
2085,459585,1
2086,459586,1
2087,459587,1
2088,459588,1
2089,459589,63
2090,459590,63
2091,459591,63
2092,459592,63
2093,459593,62
2094,459594,62
2095,459595,56
2096,459596,57
2097,459597,57
2098,459598,57
2099,459599,56
2100,459600,56
2101,459601,57
2102,459602,57
2103,459603,57
2104,459604,57
2105,459605,57
2106,459606,57
2107,459607,56
2108,459608,56
2109,459609,56
2110,459610,57
2111,459611,57
2112,459612,57
2113,459613,57
2114,459614,56
2115,459615,57
2116,459616,57
2117,459617,56
2118,459618,56
2119,459619,1
2120,459620,1
2121,459621,1
2122,459622,1
2123,459623,1
2124,459624,64
2125,459625,64
2126,459626,63
2127,459627,63
2128,459628,62
2129,459629,63
2130,459630,56
2131,459631,56
2132,459632,56
2133,459633,57
2134,459634,56
2135,459635,57
2136,459636,57
2137,459637,57
2138,459638,56
2139,459639,57
2140,459640,57
2141,459641,57
2142,459642,57
2143,459643,57
2144,459644,57
2145,459645,56
2146,459646,57
2147,459647,57
2148,459648,57
2149,459649,57
2150,459650,56
2151,459651,57
2152,459652,57
2153,459653,57
2154,459654,1
2155,459655,1
2156,459656,1
2157,459657,1
2158,459658,1
2159,459659,64
2160,459660,63
2161,459661,63
2162,459662,64
2163,459663,63
2164,459664,63
2165,459665,56
2166,459666,57
2167,459667,57
2168,459668,56
2169,459669,57
2170,459670,57
2171,459671,57
2172,459672,57
2173,459673,56
2174,459674,79
2175,459675,56
2176,459676,79
2177,459677,57
2178,459678,81
2179,459679,81
2180,459680,83
2181,459681,88
2182,459682,89
2183,459683,82
2184,459684,77
2185,459685,76
2186,459686,89
2187,459687,65
2188,459688,69
2189,459689,80
2190,459690,68
2191,459691,62
2192,459692,69
2193,459693,72
2194,459694,64
2195,459695,60
2196,459696,62
2197,459697,67
2198,459698,62
2199,459699,61
2200,459700,61
2201,459701,59
2202,459702,60
2203,459703,58
2204,459704,55
2205,459705,51
2206,459706,49
2207,459707,50
2208,459708,50
2209,459709,44
2210,459710,40
2211,459711,41
2212,459712,46
2213,459713,25
2214,459714,25
2215,459715,25
2216,459716,25
2217,459717,25
2218,459718,26
2219,459719,26
2220,459720,26
2221,459721,26
2222,459722,27
2223,459723,25
2224,459724,25
2225,459725,25
2226,459726,25
2227,459727,25
2228,459728,25
2229,459729,25
2230,459730,25
2231,459731,25
2232,459732,25
2233,459733,25
2234,459734,25
2235,459735,25
2236,459736,25
2237,459737,25
2238,459738,25
2239,459739,25
2240,459740,25
2241,459741,25
2242,459742,25
2243,459743,25
2244,459744,25
2245,459745,25
2246,459746,25
2247,459747,26
2248,459748,25
2249,459749,25
2250,459750,25
2251,459751,25
2252,459752,25
2253,459753,25
2254,459754,25
2255,459755,25
2256,459756,25
2257,459757,25
2258,459758,26
2259,459759,26
2260,459760,25
2261,459761,25
2262,459762,25
2263,459763,25
2264,459764,25
2265,459765,25
2266,459766,25
2267,459767,25
2268,459768,25
2269,459769,25
2270,459770,25
2271,459771,25
2272,459772,25
2273,459773,25
2274,459774,25
2275,459775,25
2276,459776,25
2277,459777,25
2278,459778,25
2279,459779,25
2280,459780,25
2281,459781,25
2282,459782,25
2283,459783,26
2284,459784,25
2285,459785,26
2286,459786,25
2287,459787,25
2288,459788,25
2289,459789,25
2290,459790,25
2291,459791,26
2292,459792,25
2293,459793,7
2294,459794,7
2295,459795,7
2296,459796,7
2297,459797,7
2298,459798,7
2299,459799,7
2300,459800,7
2301,459801,7
2302,459802,7
2303,459803,7
2304,459804,7
2305,459805,7
2306,459806,7
2307,459807,7
2308,459808,37
2309,459809,25
2310,459810,25
2311,459811,25
2312,459812,1
2313,459813,1
2314,459814,1
2315,459815,1
2316,459816,1
2317,459817,34
2318,459818,24
2319,459819,25
2320,459820,24
2321,459821,1
2322,459822,1
2323,459823,1
2324,459824,1
2325,459825,1
2326,459826,41
2327,459827,26
2328,459828,25
2329,459829,25
2330,459830,1
2331,459831,1
2332,459832,1
2333,459833,1
2334,459834,1
2335,459835,34
2336,459836,26
2337,459837,26
2338,459838,24
2339,459839,1
2340,459840,1
2341,459841,1
2342,459842,1
2343,459843,1
2344,459844,45
2345,459845,26
2346,459846,24
2347,459847,25
2348,459848,1
2349,459849,1
2350,459850,1
2351,459851,1
2352,459852,1
2353,459853,40
2354,459854,25
2355,459855,24
2356,459856,23
2357,459857,1
2358,459858,1
2359,459859,1
2360,459860,1
2361,459861,1
2362,459862,25
2363,459863,1
2364,459864,27
2365,459865,1
2366,459866,28
2367,459867,28
2368,459868,29
2369,459869,32
2370,459870,35
2371,459871,36
2372,459872,37
2373,459873,36
2374,459874,25
2375,459875,27
2376,459876,25
2377,459877,24
2378,459878,25
2379,459879,25
2380,459880,26
2381,459881,26
2382,459882,26
2383,459883,25
2384,459884,25
2385,459885,25
2386,459886,25
2387,459887,25
2388,459888,25
2389,459889,25
2390,459890,25
2391,459891,25
2392,459892,26
2393,459893,25
2394,459894,26
2395,459895,25
2396,459896,7
2397,459897,7
2398,459898,7
2399,459899,7
2400,459900,7
2401,459901,7
2402,459902,7
2403,459903,7
2404,459904,7
2405,459905,7
2406,459906,7
2407,459907,7
2408,459908,7
2409,459909,6
2410,459910,7
2411,459911,7
2412,459912,7
2413,459913,7
2414,459914,7
2415,459915,7
2416,459916,7
2417,459917,7
2418,459918,6
2419,459919,7
2420,459920,6
2421,459921,6
2422,459922,6
2423,459923,6
2424,459924,6
2425,459925,6
2426,459926,6
2427,459927,6
2428,459928,6
2429,459929,6
2430,459930,6
2431,459931,6
2432,459932,6
2433,459933,6
2434,459934,6
2435,459935,6
2436,459936,6
2437,459937,6
2438,459938,6
2439,459939,6
2440,459940,6
2441,459941,6
2442,459942,6
2443,459943,6
2444,459944,7
2445,459945,7
2446,459946,6
2447,459947,7
2448,459948,7
2449,459949,6
2450,459950,6
2451,459951,6
2452,459952,6
2453,459953,7
2454,459954,6
2455,459955,6
2456,459956,7
2457,459957,7
2458,459958,7
2459,459959,64
2460,459960,63
2461,459961,63
2462,459962,64
2463,459963,64
2464,459964,64
2465,459965,59
2466,459966,58
2467,459967,57
2468,459968,57
2469,459969,55
2470,459970,57
2471,459971,57
2472,459972,57
2473,459973,57
2474,459974,58
2475,459975,58
2476,459976,58
2477,459977,57
2478,459978,57
2479,459979,58
2480,459980,57
2481,459981,58
2482,459982,57
2483,459983,58
2484,459984,58
2485,459985,58
2486,459986,58
2487,459987,58
2488,459988,57
2489,459989,1
2490,459990,1
2491,459991,1
2492,459992,1
2493,459993,1
2494,459994,69
2495,459995,63
2496,459996,62
2497,459997,62
2498,459998,63
2499,459999,64
2500,460000,59
2501,460001,57
2502,460002,57
2503,460003,58
2504,460004,57
2505,460005,57
2506,460006,58
2507,460007,58
2508,460008,58
2509,460009,58
2510,460010,57
2511,460011,57
2512,460012,58
2513,460013,58
2514,460014,57
2515,460015,56
2516,460016,57
2517,460017,58
2518,460018,57
2519,460019,57
2520,460020,58
2521,460021,58
2522,460022,58
2523,460023,57
2524,460024,1
2525,460025,1
2526,460026,1
2527,460027,1
2528,460028,1
2529,460029,103
2530,460030,64
2531,460031,63
2532,460032,63
2533,460033,63
2534,460034,63
2535,460035,58
2536,460036,57
2537,460037,57
2538,460038,57
2539,460039,57
2540,460040,57
2541,460041,57
2542,460042,57
2543,460043,57
2544,460044,57
2545,460045,57
2546,460046,57
2547,460047,58
2548,460048,57
2549,460049,57
2550,460050,58
2551,460051,57
2552,460052,57
2553,460053,57
2554,460054,57
2555,460055,57
2556,460056,57
2557,460057,57
2558,460058,58
2559,460059,1
2560,460060,1
2561,460061,1
2562,460062,1
2563,460063,1
2564,460064,116
2565,460065,64
2566,460066,63
2567,460067,62
2568,460068,63
2569,460069,63
2570,460070,57
2571,460071,58
2572,460072,58
2573,460073,57
2574,460074,58
2575,460075,58
2576,460076,59
2577,460077,58
2578,460078,58
2579,460079,57
2580,460080,56
2581,460081,57
2582,460082,58
2583,460083,57
2584,460084,58
2585,460085,59
2586,460086,56
2587,460087,57
2588,460088,58
2589,460089,58
2590,460090,58
2591,460091,56
2592,460092,55
2593,460093,57
2594,460094,1
2595,460095,1
2596,460096,1
2597,460097,1
2598,460098,1
2599,460099,68
2600,460100,64
2601,460101,62
2602,460102,62
2603,460103,64
2604,460104,63
2605,460105,61
2606,460106,58
2607,460107,58
2608,460108,57
2609,460109,57
2610,460110,58
2611,460111,56
2612,460112,58
2613,460113,58
2614,460114,57
2615,460115,58
2616,460116,58
2617,460117,58
2618,460118,59
2619,460119,59
2620,460120,57
2621,460121,58
2622,460122,57
2623,460123,57
2624,460124,57
2625,460125,58
2626,460126,58
2627,460127,57
2628,460128,58
2629,460129,1
2630,460130,1
2631,460131,1
2632,460132,1
2633,460133,1
2634,460134,41
2635,460135,64
2636,460136,64
2637,460137,63
2638,460138,63
2639,460139,62
2640,460140,58
2641,460141,58
2642,460142,57
2643,460143,58
2644,460144,58
2645,460145,58
2646,460146,58
2647,460147,57
2648,460148,55
2649,460149,57
2650,460150,58
2651,460151,58
2652,460152,58
2653,460153,57
2654,460154,58
2655,460155,57
2656,460156,56
2657,460157,58
2658,460158,59
2659,460159,56
2660,460160,57
2661,460161,57
2662,460162,57
2663,460163,58
2664,460164,1
2665,460165,1
2666,460166,1
2667,460167,1
2668,460168,1
2669,460169,29
2670,460170,64
2671,460171,65
2672,460172,62
2673,460173,63
2674,460174,63
2675,460175,61
2676,460176,58
2677,460177,57
2678,460178,57
2679,460179,59
2680,460180,55
2681,460181,57
2682,460182,57
2683,460183,58
2684,460184,80
2685,460185,57
2686,460186,81
2687,460187,57
2688,460188,83
2689,460189,84
2690,460190,84
2691,460191,84
2692,460192,84
2693,460193,84
2694,460194,87
2695,460195,91
2696,460196,88
2697,460197,73
2698,460198,90
2699,460199,68
2700,460200,72
2701,460201,86
2702,460202,68
2703,460203,72
2704,460204,70
2705,460205,62
2706,460206,65
2707,460207,61
2708,460208,60
2709,460209,63
2710,460210,61
2711,460211,60
2712,460212,61
2713,460213,57
2714,460214,59
2715,460215,56
2716,460216,50
2717,460217,53
2718,460218,54
2719,460219,47
2720,460220,45
2721,460221,45
2722,460222,45
2723,460223,25
2724,460224,26
2725,460225,26
2726,460226,26
2727,460227,26
2728,460228,26
2729,460229,27
2730,460230,26
2731,460231,27
2732,460232,27
2733,460233,24
2734,460234,26
2735,460235,26
2736,460236,25
2737,460237,26
2738,460238,25
2739,460239,25
2740,460240,25
2741,460241,25
2742,460242,25
2743,460243,25
2744,460244,25
2745,460245,26
2746,460246,26
2747,460247,25
2748,460248,26
2749,460249,26
2750,460250,25
2751,460251,25
2752,460252,26
2753,460253,25
2754,460254,25
2755,460255,25
2756,460256,26
2757,460257,25
2758,460258,26
2759,460259,26
2760,460260,26
2761,460261,26
2762,460262,25
2763,460263,25
2764,460264,25
2765,460265,25
2766,460266,26
2767,460267,26
2768,460268,25
2769,460269,25
2770,460270,25
2771,460271,25
2772,460272,26
2773,460273,25
2774,460274,25
2775,460275,26
2776,460276,25
2777,460277,25
2778,460278,25
2779,460279,26
2780,460280,25
2781,460281,26
2782,460282,26
2783,460283,26
2784,460284,25
2785,460285,26
2786,460286,25
2787,460287,25
2788,460288,26
2789,460289,26
2790,460290,25
2791,460291,25
2792,460292,26
2793,460293,26
2794,460294,26
2795,460295,26
2796,460296,25
2797,460297,26
2798,460298,26
2799,460299,26
2800,460300,25
2801,460301,25
2802,460302,25
2803,460303,7
2804,460304,7
2805,460305,7
2806,460306,7
2807,460307,7
2808,460308,7
2809,460309,7
2810,460310,7
2811,460311,7
2812,460312,7
2813,460313,7
2814,460314,7
2815,460315,6
2816,460316,6
2817,460317,7
2818,460318,7
2819,460319,7
2820,460320,7
2821,460321,7
2822,460322,6
2823,460323,7
2824,460324,7
2825,460325,7
2826,460326,7
2827,460327,7
2828,460328,7
2829,460329,7
2830,460330,7
2831,460331,6
2832,460332,6
2833,460333,6
2834,460334,6
2835,460335,6
2836,460336,6
2837,460337,6
2838,460338,6
2839,460339,6
2840,460340,6
2841,460341,6
2842,460342,6
2843,460343,6
2844,460344,6
2845,460345,6
2846,460346,6
2847,460347,6
2848,460348,6
2849,460349,6
2850,460350,6
2851,460351,6
2852,460352,6
2853,460353,6
2854,460354,7
2855,460355,7
2856,460356,6
2857,460357,7
2858,460358,7
2859,460359,6
2860,460360,6
2861,460361,7
2862,460362,6
2863,460363,7
2864,460364,6
2865,460365,6
2866,460366,29
2867,460367,78
2868,460368,80
2869,460369,82
2870,460370,81
2871,460371,80
2872,460372,78
2873,460373,72
2874,460374,71
2875,460375,69
2876,460376,70
2877,460377,69
2878,460378,69
2879,460379,68
2880,460380,67
2881,460381,70
2882,460382,66
2883,460383,67
2884,460384,67
2885,460385,67
2886,460386,65
2887,460387,67
2888,460388,66
2889,460389,66
2890,460390,66
2891,460391,65
2892,460392,65
2893,460393,65
2894,460394,65
2895,460395,65
2896,460396,65
2897,460397,65
2898,460398,65
2899,460399,64
2900,460400,64
2901,460401,64
2902,460402,64
2903,460403,64
2904,460404,64
2905,460405,63
2906,460406,64
2907,460407,64
2908,460408,64
2909,460409,64
2910,460410,64
2911,460411,64
2912,460412,64
2913,460413,63
2914,460414,64
2915,460415,63
2916,460416,64
2917,460417,63
2918,460418,63
2919,460419,62
2920,460420,62
2921,460421,63
2922,460422,63
2923,460423,61
2924,460424,64
2925,460425,63
2926,460426,58
2927,460427,56
2928,460428,58
2929,460429,59
2930,460430,57
2931,460431,57
2932,460432,57
2933,460433,57
2934,460434,58
2935,460435,58
2936,460436,57
2937,460437,58
2938,460438,57
2939,460439,58
2940,460440,58
2941,460441,57
2942,460442,57
2943,460443,58
2944,460444,58
2945,460445,57
2946,460446,57
2947,460447,58
2948,460448,57
2949,460449,57
2950,460450,57
2951,460451,56
2952,460452,58
2953,460453,57
2954,460454,57
2955,460455,57
2956,460456,56
2957,460457,57
2958,460458,59
2959,460459,58
2960,460460,57
2961,460461,59
2962,460462,56
2963,460463,57
2964,460464,58
2965,460465,58
2966,460466,60
2967,460467,57
2968,460468,56
2969,460469,57
2970,460470,56
2971,460471,59
2972,460472,58
2973,460473,58
2974,460474,59
2975,460475,57
2976,460476,58
2977,460477,58
2978,460478,58
2979,460479,57
2980,460480,57
2981,460481,58
2982,460482,57
2983,460483,58
2984,460484,58
2985,460485,58
2986,460486,57
2987,460487,57
2988,460488,57
2989,460489,58
2990,460490,58
2991,460491,58
2992,460492,58
2993,460493,57
2994,460494,58
2995,460495,57
2996,460496,57
2997,460497,57
2998,460498,58
2999,460499,58
3000,460500,58
3001,460501,58
3002,460502,58
3003,460503,57
3004,460504,57
3005,460505,57
3006,460506,57
3007,460507,57
3008,460508,57
3009,460509,58
3010,460510,58
3011,460511,57
3012,460512,57
3013,460513,57
3014,460514,57
3015,460515,58
3016,460516,57
3017,460517,57
3018,460518,57
3019,460519,58
3020,460520,58
3021,460521,57
3022,460522,57
3023,460523,58
3024,460524,58
3025,460525,57
3026,460526,57
3027,460527,58
3028,460528,57
3029,460529,58
3030,460530,59
3031,460531,57
3032,460532,58
3033,460533,58
3034,460534,58
3035,460535,57
3036,460536,58
3037,460537,56
3038,460538,57
3039,460539,57
3040,460540,60
3041,460541,59
3042,460542,60
3043,460543,58
3044,460544,57
3045,460545,56
3046,460546,58
3047,460547,56
3048,460548,57
3049,460549,56
3050,460550,57
3051,460551,57
3052,460552,58
3053,460553,57
3054,460554,57
3055,460555,58
3056,460556,57
3057,460557,58
3058,460558,58
3059,460559,57
3060,460560,57
3061,460561,57
3062,460562,58
3063,460563,58
3064,460564,58
3065,460565,57
3066,460566,58
3067,460567,57
3068,460568,57
3069,460569,58
3070,460570,57
3071,460571,58
3072,460572,57
3073,460573,57
3074,460574,58
3075,460575,57
3076,460576,58
3077,460577,57
3078,460578,58
3079,460579,58
3080,460580,57
3081,460581,58
3082,460582,57
3083,460583,58
3084,460584,57
3085,460585,57
3086,460586,57
3087,460587,57
3088,460588,57
3089,460589,57
3090,460590,57
3091,460591,57
3092,460592,57
3093,460593,57
3094,460594,57
3095,460595,58
3096,460596,57
3097,460597,57
3098,460598,57
3099,460599,58
3100,460600,57
3101,460601,57
3102,460602,58
3103,460603,57
3104,460604,58
3105,460605,57
3106,460606,57
3107,460607,1044
3108,460608,1013
3109,460609,986
