,time,dishwasher
1468,2399468,63
1469,2399469,62
1470,2399470,62
1471,2399471,57
1472,2399472,57
1473,2399473,57
1474,2399474,58
1475,2399475,58
1476,2399476,57
1477,2399477,58
1478,2399478,57
1479,2399479,57
1480,2399480,57
1481,2399481,57
1482,2399482,57
1483,2399483,57
1484,2399484,58
1485,2399485,58
1486,2399486,58
1487,2399487,57
1488,2399488,57
1489,2399489,58
1490,2399490,57
1491,2399491,57
1492,2399492,57
1493,2399493,57
1494,2399494,57
1495,2399495,1
1496,2399496,1
1497,2399497,1
1498,2399498,1
1499,2399499,1
1500,2399500,63
1501,2399501,62
1502,2399502,62
1503,2399503,63
1504,2399504,62
1505,2399505,62
1506,2399506,57
1507,2399507,58
1508,2399508,57
1509,2399509,57
1510,2399510,57
1511,2399511,58
1512,2399512,57
1513,2399513,58
1514,2399514,57
1515,2399515,58
1516,2399516,57
1517,2399517,58
1518,2399518,58
1519,2399519,58
1520,2399520,57
1521,2399521,57
1522,2399522,57
1523,2399523,57
1524,2399524,57
1525,2399525,58
1526,2399526,57
1527,2399527,58
1528,2399528,57
1529,2399529,58
1530,2399530,1
1531,2399531,1
1532,2399532,1
1533,2399533,1
1534,2399534,1
1535,2399535,66
1536,2399536,62
1537,2399537,63
1538,2399538,62
1539,2399539,63
1540,2399540,62
1541,2399541,58
1542,2399542,57
1543,2399543,58
1544,2399544,58
1545,2399545,57
1546,2399546,58
1547,2399547,57
1548,2399548,57
1549,2399549,58
1550,2399550,57
1551,2399551,57
1552,2399552,58
1553,2399553,58
1554,2399554,58
1555,2399555,57
1556,2399556,57
1557,2399557,57
1558,2399558,57
1559,2399559,57
1560,2399560,57
1561,2399561,57
1562,2399562,57
1563,2399563,57
1564,2399564,57
1565,2399565,1
1566,2399566,1
1567,2399567,1
1568,2399568,1
1569,2399569,1
1570,2399570,65
1571,2399571,63
1572,2399572,63
1573,2399573,62
1574,2399574,61
1575,2399575,62
1576,2399576,57
1577,2399577,58
1578,2399578,57
1579,2399579,57
1580,2399580,57
1581,2399581,58
1582,2399582,57
1583,2399583,57
1584,2399584,57
1585,2399585,57
1586,2399586,57
1587,2399587,58
1588,2399588,58
1589,2399589,57
1590,2399590,58
1591,2399591,57
1592,2399592,57
1593,2399593,57
1594,2399594,57
1595,2399595,57
1596,2399596,57
1597,2399597,57
1598,2399598,57
1599,2399599,57
1600,2399600,1
1601,2399601,1
1602,2399602,1
1603,2399603,1
1604,2399604,1
1605,2399605,66
1606,2399606,63
1607,2399607,63
1608,2399608,63
1609,2399609,62
1610,2399610,63
1611,2399611,57
1612,2399612,56
1613,2399613,57
1614,2399614,57
1615,2399615,57
1616,2399616,56
1617,2399617,57
1618,2399618,57
1619,2399619,57
1620,2399620,79
1621,2399621,56
1622,2399622,80
1623,2399623,57
1624,2399624,81
1625,2399625,82
1626,2399626,83
1627,2399627,84
1628,2399628,88
1629,2399629,91
1630,2399630,90
1631,2399631,90
1632,2399632,79
1633,2399633,83
1634,2399634,72
1635,2399635,75
1636,2399636,87
1637,2399637,66
1638,2399638,72
1639,2399639,74
1640,2399640,65
1641,2399641,67
1642,2399642,67
1643,2399643,66
1644,2399644,61
1645,2399645,62
1646,2399646,65
1647,2399647,61
1648,2399648,60
1649,2399649,60
1650,2399650,58
1651,2399651,58
1652,2399652,57
1653,2399653,56
1654,2399654,52
1655,2399655,46
1656,2399656,50
1657,2399657,45
1658,2399658,39
1659,2399659,24
1660,2399660,25
1661,2399661,25
1662,2399662,25
1663,2399663,25
1664,2399664,26
1665,2399665,26
1666,2399666,28
1667,2399667,29
1668,2399668,24
1669,2399669,25
1670,2399670,25
1671,2399671,25
1672,2399672,25
1673,2399673,25
1674,2399674,25
1675,2399675,25
1676,2399676,25
1677,2399677,24
1678,2399678,25
1679,2399679,24
1680,2399680,25
1681,2399681,24
1682,2399682,24
1683,2399683,25
1684,2399684,25
1685,2399685,25
1686,2399686,24
1687,2399687,25
1688,2399688,24
1689,2399689,24
1690,2399690,24
1691,2399691,24
1692,2399692,24
1693,2399693,24
1694,2399694,24
1695,2399695,24
1696,2399696,24
1697,2399697,24
1698,2399698,25
1699,2399699,25
1700,2399700,25
1701,2399701,24
1702,2399702,24
1703,2399703,24
1704,2399704,25
1705,2399705,24
1706,2399706,25
1707,2399707,25
1708,2399708,25
1709,2399709,25
1710,2399710,25
1711,2399711,24
1712,2399712,24
1713,2399713,24
1714,2399714,24
1715,2399715,25
1716,2399716,25
1717,2399717,25
1718,2399718,25
1719,2399719,25
1720,2399720,25
1721,2399721,25
1722,2399722,25
1723,2399723,25
1724,2399724,24
1725,2399725,25
1726,2399726,24
1727,2399727,25
1728,2399728,25
1729,2399729,24
1730,2399730,24
1731,2399731,24
1732,2399732,24
1733,2399733,25
1734,2399734,25
1735,2399735,25
1736,2399736,25
1737,2399737,25
1738,2399738,25
1739,2399739,7
1740,2399740,7
1741,2399741,7
1742,2399742,7
1743,2399743,7
1744,2399744,7
1745,2399745,7
1746,2399746,7
1747,2399747,7
1748,2399748,7
1749,2399749,7
1750,2399750,7
1751,2399751,7
1752,2399752,7
1753,2399753,7
1754,2399754,120
1755,2399755,24
1756,2399756,25
1757,2399757,24
1758,2399758,1
1759,2399759,1
1760,2399760,1
1761,2399761,1
1762,2399762,1
1763,2399763,115
1764,2399764,25
1765,2399765,25
1766,2399766,24
1767,2399767,1
1768,2399768,1
1769,2399769,1
1770,2399770,1
1771,2399771,1
1772,2399772,55
1773,2399773,24
1774,2399774,25
1775,2399775,24
1776,2399776,1
1777,2399777,1
1778,2399778,1
1779,2399779,1
1780,2399780,1
1781,2399781,77
1782,2399782,25
1783,2399783,25
1784,2399784,25
1785,2399785,1
1786,2399786,1
1787,2399787,1
1788,2399788,1
1789,2399789,1
1790,2399790,39
1791,2399791,23
1792,2399792,23
1793,2399793,25
1794,2399794,1
1795,2399795,1
1796,2399796,1
1797,2399797,1
1798,2399798,1
1799,2399799,53
1800,2399800,25
1801,2399801,25
1802,2399802,24
1803,2399803,1
1804,2399804,1
1805,2399805,1
1806,2399806,1
1807,2399807,1
1808,2399808,22
1809,2399809,1
1810,2399810,27
1811,2399811,1
1812,2399812,28
1813,2399813,28
1814,2399814,27
1815,2399815,30
1816,2399816,33
1817,2399817,35
1818,2399818,36
1819,2399819,36
1820,2399820,30
1821,2399821,26
1822,2399822,24
1823,2399823,25
1824,2399824,25
1825,2399825,24
1826,2399826,24
1827,2399827,24
1828,2399828,25
1829,2399829,25
1830,2399830,25
1831,2399831,25
1832,2399832,24
1833,2399833,25
1834,2399834,25
1835,2399835,25
1836,2399836,25
1837,2399837,25
1838,2399838,25
1839,2399839,25
1840,2399840,25
1841,2399841,24
1842,2399842,7
1843,2399843,7
1844,2399844,7
1845,2399845,7
1846,2399846,7
1847,2399847,6
1848,2399848,6
1849,2399849,6
1850,2399850,7
1851,2399851,6
1852,2399852,7
1853,2399853,7
1854,2399854,7
1855,2399855,7
1856,2399856,7
1857,2399857,7
1858,2399858,7
1859,2399859,7
1860,2399860,7
1861,2399861,7
1862,2399862,7
1863,2399863,7
1864,2399864,7
1865,2399865,7
1866,2399866,7
1867,2399867,7
1868,2399868,7
1869,2399869,7
1870,2399870,7
1871,2399871,7
1872,2399872,7
1873,2399873,7
1874,2399874,7
1875,2399875,7
1876,2399876,7
1877,2399877,7
1878,2399878,7
1879,2399879,7
1880,2399880,7
1881,2399881,7
1882,2399882,7
1883,2399883,7
1884,2399884,7
1885,2399885,7
1886,2399886,7
1887,2399887,7
1888,2399888,7
1889,2399889,6
1890,2399890,6
1891,2399891,6
1892,2399892,6
1893,2399893,6
1894,2399894,6
1895,2399895,6
1896,2399896,6
1897,2399897,6
1898,2399898,6
1899,2399899,6
1900,2399900,6
1901,2399901,6
1902,2399902,6
1903,2399903,6
1904,2399904,6
1905,2399905,33
1906,2399906,64
1907,2399907,63
1908,2399908,64
1909,2399909,62
1910,2399910,63
1911,2399911,63
1912,2399912,58
1913,2399913,57
1914,2399914,58
1915,2399915,58
1916,2399916,57
1917,2399917,58
1918,2399918,58
1919,2399919,58
1920,2399920,58
1921,2399921,58
1922,2399922,58
1923,2399923,58
1924,2399924,57
1925,2399925,58
1926,2399926,58
1927,2399927,58
1928,2399928,57
1929,2399929,57
1930,2399930,57
1931,2399931,57
1932,2399932,57
1933,2399933,58
1934,2399934,58
1935,2399935,1
1936,2399936,1
1937,2399937,1
1938,2399938,1
1939,2399939,1
1940,2399940,29
1941,2399941,64
1942,2399942,62
1943,2399943,64
1944,2399944,63
1945,2399945,63
1946,2399946,62
1947,2399947,57
1948,2399948,57
1949,2399949,57
1950,2399950,57
1951,2399951,58
1952,2399952,57
1953,2399953,57
1954,2399954,57
1955,2399955,57
1956,2399956,57
1957,2399957,57
1958,2399958,57
1959,2399959,57
1960,2399960,57
1961,2399961,57
1962,2399962,58
1963,2399963,58
1964,2399964,58
1965,2399965,57
1966,2399966,58
1967,2399967,58
1968,2399968,57
1969,2399969,58
1970,2399970,1
1971,2399971,1
1972,2399972,1
1973,2399973,1
1974,2399974,1
1975,2399975,22
1976,2399976,63
1977,2399977,63
1978,2399978,63
1979,2399979,63
1980,2399980,63
1981,2399981,62
1982,2399982,57
1983,2399983,57
1984,2399984,58
1985,2399985,58
1986,2399986,57
1987,2399987,57
1988,2399988,57
1989,2399989,57
1990,2399990,57
1991,2399991,57
1992,2399992,57
1993,2399993,57
1994,2399994,58
1995,2399995,57
1996,2399996,57
1997,2399997,57
1998,2399998,57
1999,2399999,58
2000,2400000,57
2001,2400001,57
2002,2400002,57
2003,2400003,57
2004,2400004,57
2005,2400005,1
2006,2400006,1
2007,2400007,1
2008,2400008,1
2009,2400009,1
2010,2400010,13
2011,2400011,64
2012,2400012,62
2013,2400013,63
2014,2400014,63
2015,2400015,64
2016,2400016,62
2017,2400017,58
2018,2400018,58
2019,2400019,57
2020,2400020,57
2021,2400021,57
2022,2400022,57
2023,2400023,57
2024,2400024,57
2025,2400025,57
2026,2400026,57
2027,2400027,57
2028,2400028,57
2029,2400029,57
2030,2400030,57
2031,2400031,57
2032,2400032,58
2033,2400033,57
2034,2400034,57
2035,2400035,57
2036,2400036,57
2037,2400037,57
2038,2400038,58
2039,2400039,57
2040,2400040,1
2041,2400041,1
2042,2400042,1
2043,2400043,1
2044,2400044,1
2045,2400045,2
2046,2400046,63
2047,2400047,64
2048,2400048,64
2049,2400049,63
2050,2400050,63
2051,2400051,63
2052,2400052,57
2053,2400053,57
2054,2400054,57
2055,2400055,57
2056,2400056,57
2057,2400057,57
2058,2400058,58
2059,2400059,57
2060,2400060,58
2061,2400061,57
2062,2400062,57
2063,2400063,58
2064,2400064,57
2065,2400065,57
2066,2400066,56
2067,2400067,57
2068,2400068,57
2069,2400069,57
2070,2400070,57
2071,2400071,57
2072,2400072,57
2073,2400073,57
2074,2400074,57
2075,2400075,1
2076,2400076,1
2077,2400077,1
2078,2400078,1
2079,2400079,1
2080,2400080,2
2081,2400081,64
2082,2400082,63
2083,2400083,64
2084,2400084,63
2085,2400085,61
2086,2400086,64
2087,2400087,57
2088,2400088,58
2089,2400089,57
2090,2400090,57
2091,2400091,57
2092,2400092,57
2093,2400093,57
2094,2400094,57
2095,2400095,57
2096,2400096,57
2097,2400097,57
2098,2400098,57
2099,2400099,57
2100,2400100,57
2101,2400101,58
2102,2400102,56
2103,2400103,57
2104,2400104,56
2105,2400105,57
2106,2400106,58
2107,2400107,57
2108,2400108,57
2109,2400109,57
2110,2400110,8
2111,2400111,1
2112,2400112,1
2113,2400113,1
2114,2400114,1
2115,2400115,2
2116,2400116,63
2117,2400117,62
2118,2400118,63
2119,2400119,64
2120,2400120,63
2121,2400121,62
2122,2400122,57
2123,2400123,57
2124,2400124,57
2125,2400125,57
2126,2400126,57
2127,2400127,57
2128,2400128,57
2129,2400129,57
2130,2400130,57
2131,2400131,80
2132,2400132,57
2133,2400133,80
2134,2400134,57
2135,2400135,81
2136,2400136,82
2137,2400137,82
2138,2400138,84
2139,2400139,87
2140,2400140,73
2141,2400141,89
2142,2400142,84
2143,2400143,69
2144,2400144,90
2145,2400145,66
2146,2400146,68
2147,2400147,74
2148,2400148,73
2149,2400149,69
2150,2400150,65
2151,2400151,68
2152,2400152,67
2153,2400153,62
2154,2400154,63
2155,2400155,63
2156,2400156,63
2157,2400157,62
2158,2400158,60
2159,2400159,59
2160,2400160,58
2161,2400161,58
2162,2400162,56
2163,2400163,51
2164,2400164,43
2165,2400165,43
2166,2400166,46
2167,2400167,48
2168,2400168,59
2169,2400169,63
2170,2400170,24
2171,2400171,25
2172,2400172,25
2173,2400173,25
2174,2400174,25
2175,2400175,26
2176,2400176,26
2177,2400177,26
2178,2400178,26
2179,2400179,27
2180,2400180,26
2181,2400181,25
2182,2400182,25
2183,2400183,25
2184,2400184,25
2185,2400185,25
2186,2400186,25
2187,2400187,25
2188,2400188,25
2189,2400189,25
2190,2400190,25
2191,2400191,25
2192,2400192,25
2193,2400193,26
2194,2400194,25
2195,2400195,25
2196,2400196,25
2197,2400197,25
2198,2400198,26
2199,2400199,25
2200,2400200,25
2201,2400201,25
2202,2400202,25
2203,2400203,26
2204,2400204,25
2205,2400205,25
2206,2400206,25
2207,2400207,25
2208,2400208,25
2209,2400209,25
2210,2400210,25
2211,2400211,25
2212,2400212,25
2213,2400213,26
2214,2400214,25
2215,2400215,25
2216,2400216,25
2217,2400217,26
2218,2400218,25
2219,2400219,25
2220,2400220,25
2221,2400221,26
2222,2400222,26
2223,2400223,26
2224,2400224,25
2225,2400225,25
2226,2400226,25
2227,2400227,26
2228,2400228,26
2229,2400229,25
2230,2400230,26
2231,2400231,25
2232,2400232,26
2233,2400233,26
2234,2400234,25
2235,2400235,26
2236,2400236,25
2237,2400237,26
2238,2400238,25
2239,2400239,25
2240,2400240,25
2241,2400241,26
2242,2400242,25
2243,2400243,25
2244,2400244,25
2245,2400245,26
2246,2400246,25
2247,2400247,25
2248,2400248,25
2249,2400249,25
2250,2400250,6
2251,2400251,6
2252,2400252,6
2253,2400253,6
2254,2400254,6
2255,2400255,6
2256,2400256,6
2257,2400257,6
2258,2400258,6
2259,2400259,6
2260,2400260,6
2261,2400261,7
2262,2400262,7
2263,2400263,6
2264,2400264,7
2265,2400265,32
2266,2400266,25
2267,2400267,26
2268,2400268,25
2269,2400269,1
2270,2400270,1
2271,2400271,1
2272,2400272,1
2273,2400273,1
2274,2400274,28
2275,2400275,26
2276,2400276,24
2277,2400277,25
2278,2400278,1
2279,2400279,1
2280,2400280,1
2281,2400281,1
2282,2400282,1
2283,2400283,30
2284,2400284,25
2285,2400285,25
2286,2400286,25
2287,2400287,1
2288,2400288,1
2289,2400289,1
2290,2400290,1
2291,2400291,1
2292,2400292,26
2293,2400293,24
2294,2400294,24
2295,2400295,24
2296,2400296,1
2297,2400297,1
2298,2400298,1
2299,2400299,1
2300,2400300,1
2301,2400301,27
2302,2400302,25
2303,2400303,25
2304,2400304,25
2305,2400305,1
2306,2400306,1
2307,2400307,1
2308,2400308,1
2309,2400309,1
2310,2400310,27
2311,2400311,26
2312,2400312,25
2313,2400313,25
2314,2400314,1
2315,2400315,1
2316,2400316,1
2317,2400317,1
2318,2400318,1
2319,2400319,25
2320,2400320,1
2321,2400321,27
2322,2400322,1
2323,2400323,28
2324,2400324,28
2325,2400325,30
2326,2400326,34
2327,2400327,37
2328,2400328,37
2329,2400329,37
2330,2400330,35
2331,2400331,24
2332,2400332,26
2333,2400333,26
2334,2400334,26
2335,2400335,25
2336,2400336,25
2337,2400337,25
2338,2400338,26
2339,2400339,26
2340,2400340,26
2341,2400341,25
2342,2400342,25
2343,2400343,26
2344,2400344,26
2345,2400345,26
2346,2400346,25
2347,2400347,26
2348,2400348,26
2349,2400349,26
2350,2400350,25
2351,2400351,26
2352,2400352,26
2353,2400353,6
2354,2400354,6
2355,2400355,6
2356,2400356,6
2357,2400357,6
2358,2400358,6
2359,2400359,7
2360,2400360,7
2361,2400361,7
2362,2400362,7
2363,2400363,7
2364,2400364,7
2365,2400365,7
2366,2400366,7
2367,2400367,7
2368,2400368,7
2369,2400369,7
2370,2400370,7
2371,2400371,7
2372,2400372,7
2373,2400373,7
2374,2400374,7
2375,2400375,7
2376,2400376,7
2377,2400377,7
2378,2400378,7
2379,2400379,7
2380,2400380,7
2381,2400381,7
2382,2400382,7
2383,2400383,7
2384,2400384,7
2385,2400385,7
2386,2400386,7
2387,2400387,7
2388,2400388,7
2389,2400389,6
2390,2400390,7
2391,2400391,6
2392,2400392,6
2393,2400393,6
2394,2400394,6
2395,2400395,6
2396,2400396,6
2397,2400397,6
2398,2400398,6
2399,2400399,6
2400,2400400,6
2401,2400401,6
2402,2400402,6
2403,2400403,6
2404,2400404,6
2405,2400405,6
2406,2400406,6
2407,2400407,6
2408,2400408,6
2409,2400409,6
2410,2400410,6
2411,2400411,6
2412,2400412,6
2413,2400413,6
2414,2400414,7
2415,2400415,6
2416,2400416,66
2417,2400417,63
2418,2400418,63
2419,2400419,64
2420,2400420,64
2421,2400421,63
2422,2400422,58
2423,2400423,58
2424,2400424,58
2425,2400425,58
2426,2400426,58
2427,2400427,57
2428,2400428,58
2429,2400429,58
2430,2400430,58
2431,2400431,58
2432,2400432,58
2433,2400433,58
2434,2400434,58
2435,2400435,58
2436,2400436,57
2437,2400437,58
2438,2400438,58
2439,2400439,57
2440,2400440,58
2441,2400441,58
2442,2400442,58
2443,2400443,58
2444,2400444,57
2445,2400445,57
2446,2400446,1
2447,2400447,1
2448,2400448,1
2449,2400449,1
2450,2400450,1
2451,2400451,66
2452,2400452,64
2453,2400453,63
2454,2400454,62
2455,2400455,63
2456,2400456,64
2457,2400457,58
2458,2400458,58
2459,2400459,57
2460,2400460,58
2461,2400461,58
2462,2400462,57
2463,2400463,57
2464,2400464,57
2465,2400465,58
2466,2400466,57
2467,2400467,58
2468,2400468,58
2469,2400469,58
2470,2400470,58
2471,2400471,58
2472,2400472,58
2473,2400473,58
2474,2400474,58
2475,2400475,58
2476,2400476,58
2477,2400477,58
2478,2400478,58
2479,2400479,58
2480,2400480,59
2481,2400481,1
2482,2400482,1
2483,2400483,1
2484,2400484,1
2485,2400485,1
2486,2400486,67
2487,2400487,64
2488,2400488,64
2489,2400489,63
2490,2400490,63
2491,2400491,63
2492,2400492,58
2493,2400493,58
2494,2400494,57
2495,2400495,58
2496,2400496,58
2497,2400497,58
2498,2400498,58
2499,2400499,58
2500,2400500,58
2501,2400501,58
2502,2400502,58
2503,2400503,58
2504,2400504,58
2505,2400505,58
2506,2400506,57
2507,2400507,58
2508,2400508,58
2509,2400509,58
2510,2400510,57
2511,2400511,57
2512,2400512,58
2513,2400513,58
2514,2400514,58
2515,2400515,58
2516,2400516,1
2517,2400517,1
2518,2400518,1
2519,2400519,1
2520,2400520,1
2521,2400521,66
2522,2400522,62
2523,2400523,65
2524,2400524,63
2525,2400525,62
2526,2400526,62
2527,2400527,58
2528,2400528,58
2529,2400529,58
2530,2400530,58
2531,2400531,58
2532,2400532,58
2533,2400533,57
2534,2400534,58
2535,2400535,58
2536,2400536,58
2537,2400537,58
2538,2400538,58
2539,2400539,58
2540,2400540,57
2541,2400541,58
2542,2400542,58
2543,2400543,58
2544,2400544,58
2545,2400545,58
2546,2400546,57
2547,2400547,58
2548,2400548,58
2549,2400549,58
2550,2400550,58
2551,2400551,1
2552,2400552,1
2553,2400553,1
2554,2400554,1
2555,2400555,1
2556,2400556,67
2557,2400557,64
2558,2400558,64
2559,2400559,64
2560,2400560,62
2561,2400561,62
2562,2400562,56
2563,2400563,57
2564,2400564,58
2565,2400565,58
2566,2400566,58
2567,2400567,58
2568,2400568,58
2569,2400569,57
2570,2400570,58
2571,2400571,58
2572,2400572,58
2573,2400573,58
2574,2400574,58
2575,2400575,58
2576,2400576,58
2577,2400577,57
2578,2400578,57
2579,2400579,58
2580,2400580,58
2581,2400581,58
2582,2400582,57
2583,2400583,58
2584,2400584,57
2585,2400585,58
2586,2400586,1
2587,2400587,1
2588,2400588,1
2589,2400589,1
2590,2400590,1
2591,2400591,66
2592,2400592,63
2593,2400593,64
2594,2400594,63
2595,2400595,64
2596,2400596,62
2597,2400597,56
2598,2400598,58
2599,2400599,58
2600,2400600,58
2601,2400601,58
2602,2400602,58
2603,2400603,58
2604,2400604,57
2605,2400605,58
2606,2400606,58
2607,2400607,57
2608,2400608,59
2609,2400609,57
2610,2400610,58
2611,2400611,58
2612,2400612,57
2613,2400613,58
2614,2400614,58
2615,2400615,58
2616,2400616,57
2617,2400617,57
2618,2400618,58
2619,2400619,57
2620,2400620,57
2621,2400621,1
2622,2400622,1
2623,2400623,1
2624,2400624,1
2625,2400625,1
2626,2400626,67
2627,2400627,63
2628,2400628,63
2629,2400629,64
2630,2400630,64
2631,2400631,64
2632,2400632,58
2633,2400633,58
2634,2400634,57
2635,2400635,58
2636,2400636,58
2637,2400637,58
2638,2400638,57
2639,2400639,58
2640,2400640,58
2641,2400641,81
2642,2400642,58
2643,2400643,83
2644,2400644,58
2645,2400645,84
2646,2400646,84
2647,2400647,84
2648,2400648,85
2649,2400649,85
2650,2400650,89
2651,2400651,90
2652,2400652,77
2653,2400653,85
2654,2400654,88
2655,2400655,70
2656,2400656,86
2657,2400657,67
2658,2400658,74
2659,2400659,76
2660,2400660,68
2661,2400661,68
2662,2400662,67
2663,2400663,62
2664,2400664,71
2665,2400665,62
2666,2400666,62
2667,2400667,62
2668,2400668,60
2669,2400669,58
2670,2400670,58
2671,2400671,53
2672,2400672,50
2673,2400673,46
2674,2400674,52
2675,2400675,47
2676,2400676,44
2677,2400677,43
2678,2400678,42
2679,2400679,44
2680,2400680,26
2681,2400681,26
2682,2400682,25
2683,2400683,26
2684,2400684,26
2685,2400685,27
2686,2400686,27
2687,2400687,27
2688,2400688,28
2689,2400689,26
2690,2400690,26
2691,2400691,25
2692,2400692,25
2693,2400693,26
2694,2400694,26
2695,2400695,26
2696,2400696,26
2697,2400697,26
2698,2400698,25
2699,2400699,26
2700,2400700,25
2701,2400701,26
2702,2400702,26
2703,2400703,26
2704,2400704,26
2705,2400705,26
2706,2400706,26
2707,2400707,26
2708,2400708,26
2709,2400709,26
2710,2400710,25
2711,2400711,25
2712,2400712,26
2713,2400713,25
2714,2400714,26
2715,2400715,25
2716,2400716,26
2717,2400717,26
2718,2400718,26
2719,2400719,26
2720,2400720,26
2721,2400721,26
2722,2400722,25
2723,2400723,26
2724,2400724,26
2725,2400725,25
2726,2400726,26
2727,2400727,26
2728,2400728,25
2729,2400729,26
2730,2400730,26
2731,2400731,26
2732,2400732,26
2733,2400733,26
2734,2400734,26
2735,2400735,26
2736,2400736,26
2737,2400737,25
2738,2400738,26
2739,2400739,26
2740,2400740,26
2741,2400741,25
2742,2400742,26
2743,2400743,26
2744,2400744,26
2745,2400745,26
2746,2400746,26
2747,2400747,26
2748,2400748,26
2749,2400749,25
2750,2400750,26
2751,2400751,26
2752,2400752,26
2753,2400753,26
2754,2400754,26
2755,2400755,26
2756,2400756,26
2757,2400757,26
2758,2400758,26
2759,2400759,26
2760,2400760,7
2761,2400761,7
2762,2400762,7
2763,2400763,7
2764,2400764,7
2765,2400765,7
2766,2400766,7
2767,2400767,7
2768,2400768,7
2769,2400769,7
2770,2400770,7
2771,2400771,7
2772,2400772,7
2773,2400773,6
2774,2400774,6
2775,2400775,6
2776,2400776,6
2777,2400777,6
2778,2400778,6
2779,2400779,6
2780,2400780,7
2781,2400781,7
2782,2400782,6
2783,2400783,6
2784,2400784,6
2785,2400785,6
2786,2400786,6
2787,2400787,6
2788,2400788,6
2789,2400789,6
2790,2400790,6
2791,2400791,6
2792,2400792,6
2793,2400793,6
2794,2400794,6
2795,2400795,6
2796,2400796,6
2797,2400797,6
2798,2400798,7
2799,2400799,7
2800,2400800,7
2801,2400801,7
2802,2400802,6
2803,2400803,6
2804,2400804,6
2805,2400805,6
2806,2400806,6
2807,2400807,6
2808,2400808,6
2809,2400809,6
2810,2400810,6
2811,2400811,7
2812,2400812,7
2813,2400813,7
2814,2400814,7
2815,2400815,7
2816,2400816,7
2817,2400817,7
2818,2400818,7
2819,2400819,7
2820,2400820,7
2821,2400821,7
2822,2400822,7
2823,2400823,84
2824,2400824,79
2825,2400825,81
2826,2400826,82
2827,2400827,81
2828,2400828,81
2829,2400829,75
2830,2400830,72
2831,2400831,71
2832,2400832,70
2833,2400833,70
2834,2400834,69
2835,2400835,69
2836,2400836,69
2837,2400837,69
2838,2400838,68
2839,2400839,68
2840,2400840,67
2841,2400841,67
2842,2400842,67
2843,2400843,67
2844,2400844,67
2845,2400845,66
2846,2400846,66
2847,2400847,66
2848,2400848,66
2849,2400849,66
2850,2400850,65
2851,2400851,66
2852,2400852,65
2853,2400853,65
2854,2400854,65
2855,2400855,65
2856,2400856,65
2857,2400857,65
2858,2400858,65
2859,2400859,64
2860,2400860,65
2861,2400861,65
2862,2400862,65
2863,2400863,65
2864,2400864,65
2865,2400865,64
2866,2400866,64
2867,2400867,64
2868,2400868,64
2869,2400869,64
2870,2400870,64
2871,2400871,64
